Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU10901232,HU14072424,10,576,0.6844851,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,19626509,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU63331097,10,815,0.5627052,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,9,0,HU,0,postai közrem?köd?k kiválasztása Bács-Kiskun megye településein,1461,contract m,0,Gémes Anikó Rozália,HU331,hungary,29-Jul-10,2010,19597615,no call for tenders published,missing/error,price plus quality,established by public law,general public services,missing,business services: law
HU10901232,HU14072424,10,576,0.6844804,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,19432075,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU22941156,10,766,0.6844633,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,MEDVÉNÉ BARANYAY IBOLYA EGYÉNI CÉG,HU311,hungary,23-Dec-09,2009,19353623,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.5428492,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,19211798,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU13510231,10,527,0.6844318,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,N-TEL PLUSZ Telekommunikációs,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.542781,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,18902473,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.5427766,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,18882888,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6843594,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,18881497,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.5427751,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,18875985,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU62148319,10,808,0.6843365,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,Szilágyi Zoltánné,,hungary,23-Dec-09,2009,18778962,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU60044903,10,799,0.5427025,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,Vincze Anett,HU313,hungary,9-Nov-09,2009,18717316,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU329002,HU11951735,121,408,0.5582412,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU10901232,HU14259386,10,591,0.6843014,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,18622882,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU15000052,10,642,0.5209379,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,8,0,HU,0,Postai közrem?köd?k kiválasztása Szabolcs-Szatmár-Bereg megye településein,1461,contract m,0,Bakkancsos Istvánné,HU323,hungary,30-Jul-10,2010,18599077,call for tender published,missing/error,price plus quality,established by public law,general public services,missing,business services: law
HU10901232,HU14072424,10,576,0.6841902,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,18297296,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14300987,10,597,0.5426433,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,18293778,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.684146,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,18106174,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU494450,HU12739882,155,476,0.5656501,0,0,0,0,1,0,0,4,4,0,1,0,Mérei Ferenc F?városi Pedagógiai És Pályaválaszt�,HU101,1,79821000-5,1,1,HU101,0,Tájékoztató az eljárás eredményér?l,NA,no contrac,0,GMN-PEST REPRO STÚDIÓ KORLÁTOLT FELEL?SSÉG? TÁRSASÁG,HU101,hungary,8-Dec-10,2010,18101556,no call for tenders published,open,lowest price,regional/local ,education,50<x<=100,business services: law
HU10901232,HU14072424,10,576,0.6841778,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,18083749,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.6841686,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,18044378,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.6841465,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,17949654,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6841313,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17884868,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU65100225,10,820,0.7205673,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,Postai Közrem?köd?k kiválasztása Baranya megye településein,1461,contract m,0,Romsicsné Paulics Irma,HU231,hungary,15-Jun-09,2009,17853169,no call for tenders published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU308427,HU10640126,80,304,0.0743424,1,0,0,0,0,0,1,0,0,0,0,0,Nyugat-Dunántúli Környezetvédelmi És Vízügyi Iga,HU222,5,79713000-5,2,0,HU22,0,?rz?-véd? feladatok ellátása a Nyugat-dunántúli Környezetvédelmi és Vízügyi Igazgatóság területén 2 részajánlat tételi lehet?séggel,NA,no contrac,0,VASI NYUGALOM SZEMÉLYI- ÉS VAGYONVÉDELMI SZOLGÁLTATO KF,HU222,hungary,30-Mar-11,2011,17827128,no call for tenders published,missing/error,lowest price,regional/local ,missing,500<x,business services: law
HU329002,HU10393367,121,285,0.0349635,55,3,33,10,0,7,10,0,3,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.5425307,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17810482,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU49288816,10,783,0.5424896,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,PINTÉR GÁBORNÉ,HU313,hungary,9-Nov-09,2009,17793586,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.5425182,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,17757811,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU721473,HU10829767,176,325,0.5731885,0,6,0,0,0,1,0,3,0,0,0,0,Közigazgatási És Elektronikus Közszolgáltatások K,HU101,1,79821000-5,1,0,HU101,1,e-útlevelek szállítása és kapcsolódó szolgáltatások teljesítése,NA,no contrac,0,Pénzjegynyomda Zártkör?en M?köd? Részvénytársaság,HU101,hungary,30-Jan-09,2009,17724607,no call for tenders published,other/framework,lowest price,national ,missing,500<x,business services: law
HU10901232,HU14072424,10,576,0.6840561,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,17723601,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.684079,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17663866,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.5424894,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17636695,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU62444323,10,811,0.7204572,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,Postai Közrem?köd?k kiválasztása Budapesten,1461,contract m,0,Kratancsik Imre,HU211,hungary,15-Jun-09,2009,17595432,no call for tenders published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.5424573,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17502515,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU18089996,HU15000355,50,700,0.5640033,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. ( n�,HU101,hungary,19-Apr-10,2010,17257552,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU725361,HU12994139,188,495,0.0347783,28,0,0,2,0,1,7,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,5,79342200-5,1,1,HU332,1,Vállalkozási szerz?dés Békéscsabán PR és marketing tevékenység ellátása 2009-ben támogatásban részesített pályázatokhoz,665,contract m,0,A-TEAM REKLÁMÜGYNÖKSÉG KERESKEDELMI ÉS SZOLGÁLTATÓ K,HU332,hungary,24-Feb-10,2010,17226638,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU10901232,HU14072424,10,576,0.6839458,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17113355,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6839457,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,17112861,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU65437979,10,823,0.5423474,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,4,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Majlinger Ferenc,HU213,hungary,23-Dec-09,2009,17051149,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6838834,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,17010723,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU60057084,10,801,0.6839156,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,Módiné Farkas Andrea,HU311,hungary,23-Dec-09,2009,16990957,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU63079667,10,813,0.5209285,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,8,0,HU,0,Postai közrem?köd?k kiválasztása Szabolcs-Szatmár-Bereg megye településein,1461,contract m,0,Cserjés Ildikó,HU323,hungary,30-Jul-10,2010,16932697,call for tender published,missing/error,price plus quality,established by public law,general public services,missing,business services: law
HU10901232,HU14072424,10,576,0.6838855,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,16869423,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU63747777,10,817,0.5209314,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,9,0,HU,0,Postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,Bognárné Mészáros Erika,HU221,hungary,29-Jul-10,2010,16861644,call for tender published,negotiation,price plus quality,established by public law,general public services,missing,business services: law
HU10901232,HU14072424,10,576,0.6838626,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,16778344,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU18089996,HU15000355,50,700,0.5555555,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Event Marketing Szolgáltató Kft. / Merlin Commu,HU101,hungary,26-Feb-10,2010,16706611,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6837819,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,16605369,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU597308,HU10425222,168,288,0.1041717,6,0,4,0,0,0,3,0,1,0,0,0,Vízügyi És Környezetvédelmi Központi Igazgatósá,HU101,4,79320000-3,1,1,HU,0,A KEOP 2.2.2 és a KEOP 2.5.0/B konstrukciókban támogatást nyert projektekkel kapcsolatos összevont PR,,,,,,,,,,,,,,,,
HU18089996,HU12376447,50,440,0.5654454,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU2,1,Tájékoztató a Sensation Kommunikációs Ügynökség Kft.-vel Ajánlatkér? által megkötött vállalkozási szerz?dés - mint keretmegállapodás -  alapján 2010. II. negyedévében kötött egyedi sze,NA,no contrac,0,SENSATION KOMMUNIKÁCIÓS Ügynökség Korlátolt Felel?ss�,HU101,hungary,28-Jul-10,2010,16503169,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU329002,HU10908679,121,336,0.0349447,55,3,33,10,0,7,27,10,11,3,1,6,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU329002,HU11951735,121,408,0.5582313,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU10901232,HU13693312,10,541,0.5421373,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,LANDIR Ipari,,,,,,,,,,,,
HU597308,HU13893309,168,552,0.1041716,6,0,4,0,0,0,3,0,1,0,0,0,Vízügyi És Környezetvédelmi Központi Igazgatósá,HU101,4,79320000-3,1,1,HU,1,A KEOP 2.2.2 és a KEOP 2.5.0/B konstrukciókban támogatást nyert projektekkel kapcsolatos összevont PR,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.6837082,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,16173577,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6837037,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,16156378,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.683696,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,16126527,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14300987,10,597,0.6836869,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,16091651,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.683663,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,16000792,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU13510231,10,527,0.5420632,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,N-TEL PLUSZ Telekommunikációs,,,,,,,,,,,,
HU10901232,HU15000036,10,640,0.1041667,0,3916,89,0,0,3,0,3,89,0,0,1,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79821000-5,2,0,HU101,0,Értékjelzés nélküli (nemzetközi) bélyegbenyomásos borítékok gyártása és szállítása (tájékoztató az elj.eredm.),NA,no contrac,1,Állami Nyomda Nyrt. és a Boríték-Mix Kft. Közös Aján,HU101,hungary,3-Feb-12,2012,15783825,call for tender published,open,price plus quality,established by public law,general public services,missing,business services: law
HU10901232,HU14072424,10,576,0.6835976,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,15753588,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU22347026,HU14197280,72,587,0.4863613,0,0,0,0,0,0,0,0,0,0,0,0,Lenti és Vidéke Fejlesztési Ügynökség Közhasznú,HU223,1,79952000-2,1,1,HU223,NA,City Cooperation – ?szi Fesztivál határok nélkül megszervezése és lebonyolítása és Kedvezményrendszerek bevezetéséhez kapcsolódó megvalósíthatósági tanulmány készítése,NA,no contrac,0,Pannon Novum Nyugat-dunántúli Regionális Innovációs No,HU221,hungary,8-Oct-12,2012,15706662,no call for tenders published,negotiation,lowest price,supported body/soe ,leisure,missing,business services: law
HU10901232,HU49288816,10,783,0.6835291,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,PINTÉR GÁBORNÉ,HU313,hungary,9-Nov-09,2009,15636715,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
