Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU735627,HU11889094,311,553,0.4380734,0,0,0,1,0,2,0,0,0,0,0,0,Szeged Megyei Jogú Város Önkormányzat,HU333,1,71240000-2,1,0,HU333,NA,Csapadékvíz-elvezetés vízjogi létesítési engedélyes terv készítése,,,,,,,,,,,,,,,,
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,318.56,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU730369,HU13579069,242,713,0.5136122,0,0,0,0,0,0,0,0,0,0,0,0,Dabas Város Önkormányzata,HU102,1,71000000-8,1,1,HU102,0,Városközpont tervezések - TE,NA,no contrac,0,EARTH INVEST Ingatlanforgalmazó Korlátolt Felel?sség? T�,HU101,hungary,13-Jul-12,2012,31944.3,no call for tenders published,other/framework,lowest price,regional/local ,missing,100<x<=500,architectural
HU720179,HU11900870,144,554,0.4427626,0,0,0,0,2,1,0,0,0,0,0,0,Hajdú-Bihar Megyei Rend?r-F?kapitányság,HU321,1,71220000-6,1,1,HU321,NA,A Hajdú-Bihar Megyei Rend?r-f?kapitányság épületeinek energetikai korszer?sítése során zöldtet? kialakításához statika szakvélemény és kiviteli tervdokumentáció elkészítése a dokumentáci,NA,no contrac,0,"Balázs és Vecsey"" Építésziroda Korlátolt Felel?sség""",HU321,hungary,10-Aug-12,2012,3199.55,no call for tenders published,negotiation,lowest price,regional/local ,policing,500<x,architectural
HU345451,HU29052484,101,956,0.4565231,0,0,0,0,1,0,0,0,0,0,0,0,Dr. Réthy Pál Kórház - Rendel?intézet,HU332,1,71631000-0,1,1,HU332,NA,„Ellátás racionalizálása a Réthy Pál Kórházban” cím? és TIOP-2.2.4/09/1-2010-0022 azonosítószámú projekt m?szaki ellen?r feladatainak ellátása,NA,no contrac,0,SZAK-TAN SZAKÉRTÖI TERVEZÉSI ÉS TANÁCSADO BETÉTITÁRS,HU101,hungary,20-Apr-12,2012,32035.5,no call for tenders published,negotiation,lowest price,regional/local ,healthcare,500<x,architectural
HU726917,HU10732009,190,440,0.5006227,0,0,0,0,0,4,22,0,6,11,0,4,Makó Városi Önkormányzat,HU333,1,71631000-0,1,1,HU333,0,Makó Városközpont rehabilitációhoz kapcsolódóan m?szaki ellen?ri feladatok ellátása átalányáras megbízási szerz?dés keretében - pótszolgáltatás - eredmény,NA,contract m,0,INNOBER WAVE Épít?ipari és Szolgáltató Kft.,HU101,hungary,21-Nov-11,2011,3332.05,no call for tenders published,other/framework,lowest price,regional/local ,general public services,500<x,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,3344.88,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU726906,HU15000416,189,871,0.4376592,0,0,0,0,0,0,0,0,0,0,0,0,Hódmez?vásárhely Megyei Jogú Város Önkormányzat,HU333,1,71240000-2,1,1,HU333,NA,A Szabadság tér Szociális Városrehabilitációja Hódmez?vásárhelyen c. projekthez kapcsolódó kiviteli tervek készítése,NA,no contrac,0,Vakondok '97 Tervez? Iroda Kft.,HU333,hungary,4-Jul-12,2012,3390.15,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU14731880,HU12288977,37,595,0.4391499,0,21,0,0,0,1,0,6,0,0,0,0,RUP-15 Rákospalota-Újpalota-Pestújhely Városfejlesz,HU101,1,71000000-8,2,0,HU101,NA,A Budapest F?város XV. kerület,,,,,,,,,,,,,,,,
HU734291,HU12479045,300,612,0.5121725,0,0,0,0,0,0,0,0,0,0,0,0,Veszprém Megyei Önkormányzat,HU213,1,71317100-4,2,0,HU213,0,Tájékoztató az eljárás eredményér?l - T?z- és munkavédelmi feladatok ellátása,NA,no contrac,0,Ihász és Társa Szolgáltató és Kereskedelmi Korlátolt,HU213,hungary,22-Aug-11,2011,34057.6,no call for tenders published,open,price plus quality,regional/local ,other,500<x,architectural
HU321226,HU10938243,77,471,0.4752735,0,10,0,0,0,1,0,4,0,0,0,0,Magyar Nemzeti Múzeum,HU101,1,71220000-6,1,0,HU101,NA,hatvani Grassalkovich-kastély tervezésével összefügg? altervez?i szolgáltatások megrendelése a Magyar Nemzeti Múzeum Nemzeti Örökségvédelmi Központ tervez?i feladatainak teljesítéséhez (táj,NA,no contrac,0,KIPTERV TERVEZÖ MÉRNÖKI TANÁCSADO  KFT /KIPTERV TMT KFT,HU101,hungary,3-Aug-12,2012,34152.5,no call for tenders published,negotiation,lowest price,national ,leisure,500<x,architectural
HU726489,HU12573974,183,621,0.5255289,0,0,0,0,0,0,0,0,0,0,0,0,Ózd Város Önkormányzata,HU311,1,71240000-2,1,1,HU311,1,funkciób?vít? településrehabilitációs és szociális város rehabilitációs projektek kiviteli terveinek elkészítése,NA,no contrac,0,"LA-URBE"" Építésziroda Kft.""",HU311,hungary,8-Feb-10,2010,34270.5,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU736129,HU24619042,329,942,0.6408157,0,0,0,0,0,2,0,0,0,0,0,0,Kistarcsa Város Önkormányzata,HU102,1,71220000-6,1,0,HU,1,Kistarcsa,,,,,,,,,,,,,,,,
HU14731880,HU28904838,37,955,0.4391841,0,21,0,0,0,1,0,6,0,0,0,0,RUP-15 Rákospalota-Újpalota-Pestújhely Városfejlesz,HU101,1,71000000-8,2,0,HU101,NA,A Budapest F?város XV. kerület,,,,,,,,,,,,,,,,
HU329354,HU13164490,86,674,0.5959876,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,35283.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5959876,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,35283.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5959876,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,35283.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5959876,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,35283.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5959876,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,35283.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5959876,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,35283.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU729600,HU18010626,228,884,0.500636,0,0,0,0,0,0,0,0,0,0,0,0,Esztergom Város Önkormányzata,HU212,1,71322100-2,1,1,,1,Esztergom - Teherkomp,NA,no contrac,0,Futó Homok Szabadid?sport Egyesület,HU101,hungary,17-Jul-10,2010,35778.75,no call for tenders published,other/framework,lowest price,regional/local ,general public services,500<x,architectural
HU735771,HU10336706,321,359,0.5001742,0,0,0,0,0,0,0,0,0,0,0,0,Budapest F?város XIV. Kerület Zugló Önkormányzata,HU101,1,71220000-6,1,0,HU101,1,ajánlatkér? számára a Rákospatak utca- Erzsébet királyné útja keresztez?désben jelz?lámpás forgalomirányításhoz tartozó villamos el?nyben részesítés tervezése,NA,no contrac,0,KÖZLEKEDÉS FÖVÁROSI TERVEZÖ IRODA,HU101,hungary,17-May-10,2010,3583.8,no call for tenders published,other/framework,lowest price,regional/local ,missing,100<x<=500,architectural
HU20970383,HU23552072,47,939,0.6013578,0,0,0,0,0,0,0,0,0,0,0,0,"Kittenberger Kálmán"" Növény és Vadaspark Szolgál""",HU213,1,71320000-7,1,1,HU213,NA,KDOP-2.1.1/B-11 kódszámú és Turisztikai attrakciók és szolgáltatások fejlesztése cím? konstrukcióhoz kapcsolódóan Elefánt kifutó építési beruházás építési engedélyezési és kiviteli,NA,contract m,0,GASCHLER ÉPÍTÉSZIRODA KORLÁTOLT FELEL?SSÉG? TÁRSASÁG,HU213,hungary,6-Jul-12,2012,3669.75,no call for tenders published,negotiation,lowest price,regional/local ,other,missing,architectural
HU726478,HU10494389,182,395,0.5018014,0,0,0,0,1,0,0,0,0,0,0,0,Mez?kövesd Város Önkormányzata,HU311,1,71221000-3,1,1,HU311,0,A Kánya patak középs? (Mez?kövesd vasút és Szomolya község belterülete közötti) szakaszára a rekonstrukciós munkák kiviteli terveinek az elkészítése a Nyírforrás Kft. 32/09. munkaszámú v,30,no contrac,0,NYIRFORRÁS ÉPITÖ,,,,,,,,,,,,
HU728339,HU22895976,212,933,0.5007276,0,0,0,0,0,0,0,0,0,0,0,0,Hajdúböszörmény Város Önkormányzata,HU321,1,71320000-7,1,1,HU321,0,Önkormányzati utak fejlesztése kiviteli tervek elkészítése,NA,no contrac,0,TERV-TÁR Tervez?,,,,,,,,,,,,
HU729600,HU14661048,228,786,0.5509146,0,0,0,0,0,0,0,0,0,0,0,0,Esztergom Város Önkormányzata,HU212,1,71320000-7,1,0,HU212,0,Esztergom - Széchenyi tér tervezés,NA,no contrac,0,CSIKÓS TERV Építésziroda Korlátolt Felel?sség? Társa,HU101,hungary,25-May-09,2009,380302.2,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU726906,HU13210429,189,683,0.4392957,0,0,0,0,0,0,0,0,0,0,0,0,Hódmez?vásárhely Megyei Jogú Város Önkormányzat,HU333,1,71240000-2,1,1,HU333,NA,A Szabadság tér Szociális Városrehabilitációja Hódmez?vásárhelyen c. projekthez kapcsolódó kiviteli tervek készítése,NA,no contrac,0,HAUSKOMFORT Szerel?ipari és F?vállalkozó Korlátolt Fele,HU333,hungary,4-Jul-12,2012,38500.92,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU12147715,HU15000361,17,862,0.4470562,3,6,12,10,1,0,0,3,3,0,0,0,Állami Autópálya Kezel? Zártkör?en m?köd? Részv�,HU101,1,71242000-6,1,1,HU101,NA,Él?helyvédelem és helyreállítás véd?kerítés építésével az Állami Autópálya Kezel? Zrt. illetékességi területén [KEOP-7.3.1.2/09-11-2011-0030] - projektmenedzsment szolgáltatás megrendel,NA,no contrac,1,SKS TERV Kft. – MAPI Magyar Fejlesztési Iroda Zrt. köz�,HU101,hungary,16-Nov-12,2012,38531.5,no call for tenders published,negotiation,lowest price,established by public law,welfare,missing,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,0,HU331,0,m?szaki ellen?r 2010 2 negyedév,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,15-Oct-10,2010,3854.4,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU725053,HU10220065,162,342,0.5305807,0,0,0,0,0,1,0,0,0,0,0,0,Békés Megyei Önkormányzat,HU332,1,71220000-6,1,1,HU332,1,SO2 Sürg?sségi Osztály korszer?sítése a Békés Megyei Pándy Kálmán Kórházban cím? TIOP 2.2.2.-08/2-2009-0014 jel? projekt keretében,,,,,,,,,,,,,,,,
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,0,HU331,0,m?szaki ellen?r 2010 2 negyedév,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,15-Oct-10,2010,3934.7,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU735605,HU48107325,309,964,0.4397869,0,0,0,0,5,1,0,0,0,0,0,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,1,71000000-8,1,1,HU311,NA,Diósgy?ri vár építészetének tervez?i m?vezetése,NA,no contrac,0,CSÉFALVAY GYULA,HU312,hungary,14-May-12,2012,39340.8,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU735638,HU28229612,312,951,0.5001221,0,0,0,16,0,8,0,0,0,0,0,0,Budapest F?város Önkormányzata,HU101,1,71250000-5,1,0,HU101,1,„Városháza épület zárófödém és fedélszék felújításának tervezése és salakbeton födém szakvélemény készítése”,60,no contrac,0,MZ STUDIO TERVEZÖ ÉS TANÁCSADO BETÉTI TÁRSASÁG,HU101,hungary,22-Oct-10,2010,39617.1,no call for tenders published,other/framework,lowest price,regional/local ,missing,500<x,architectural
HU329354,HU13164490,86,674,0.5961443,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,39639.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU14605749,HU12429734,36,607,0.5002446,253,15,138,35,2,9,0,5,23,0,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,1,71320000-7,1,0,HU233,1,Tájékoztató a „8,,,,,,,,,,,,,,,,
HU734170,HU28562832,297,954,0.5032102,0,0,0,0,0,0,0,0,0,0,0,0,Pápa Város Önkormányzata,HU213,1,71221000-3,1,1,HU213,1,„Pápai Esterházy kastély komplex,,,,,,,,,,,,,,,,
HU730435,HU14530579,243,775,0.5454281,0,0,0,0,0,0,0,0,0,0,0,0,Aszód Város Önkormányzata,HU102,1,71320000-7,1,0,HU102,1,Kiviteli tervdokumentáció elkészítése,315,no contrac,0,JUSZTIN TERV Korlátolt Felel?sség? Társaság,HU102,hungary,11-Jun-10,2010,42446.7,no call for tenders published,other/framework,lowest price,regional/local ,general public services,25<x<=50,architectural
HU12154481,HU10244438,18,345,0.4590651,0,6,0,0,1,5,0,3,0,0,0,0,Budapesti Közlekedési Zártkör?en M?köd? Részvény,HU101,1,71321000-4,1,0,HU101,1,Dél-pest telephely akkumulátor m?hely szennyvízkezel? rendszer tervezése,NA,no contrac,0,MÜÉP ÉPITÖMÉRNÖKI KFT,HU101,hungary,2-Mar-09,2009,4250.55,call for tender published,negotiation,lowest price,other/private ,missing,missing,architectural
HU732703,HU10417050,277,376,0.5280204,0,0,0,1,0,0,0,0,0,0,0,0,Mez?túr Város Önkormányzata,HU322,1,71240000-2,1,0,HU322,0,Mez?túr Újváros csapadékvíz-csatorna hálózat II. ütem 2. szakasz  vízjogi létesítési és kiviteli terveinek elkészítése,46,no contrac,0,KEVITERV AKVA MÉRNÖKI VÁLLALKOZÁSI KFT,HU322,hungary,23-Jul-10,2010,42652.5,no call for tenders published,other/framework,lowest price,regional/local ,general public services,50<x<=100,architectural
HU731487,HU10336476,264,358,0.5376497,0,0,0,0,0,0,0,0,0,0,0,0,Siófok Város Önkormányzata,HU232,1,71000000-8,1,1,HU232,1,Siófok Város Kórház Rendel?intézete sürg?sségi ellátásának SO2 szintre történ? fejlesztése projekt engedélyezési és kiviteli terveinek módosítása (KÉ-tájék),NA,no contrac,0,MEDIPLAN KÓRHÁZTERVEZ? ÉS EGÉSZSÉGÜGYI F?VÁLLAKOZÓ,HU101,hungary,15-Oct-10,2010,42887.5,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5962998,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,43995.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5962998,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,43995.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU329354,HU13164490,86,674,0.5962998,0,6,0,0,0,0,0,3,0,0,0,0,Közlekedésfejlesztési Koordinációs Központ,HU101,1,71311100-2,1,0,HU,1,Közhasznú közútkezel?i tevékenység ellen?rzése a nem gyorsforgalmi országos közúthálózaton 2011 - elj. eredm-r?l szóló táj.,362,no contrac,0,KÖZUTAS Épít?ipari és Mérnöki Szolgáltató Korlátol,HU101,hungary,26-Jan-11,2011,43995.6,call for tender published,negotiation,lowest price,national ,missing,100<x<=500,architectural
HU450054,HU12762631,128,644,0.5368092,0,0,0,0,0,0,0,0,0,0,0,0,Szent Lázár Megyei Kórház,HU313,1,71245000-7,1,1,331,1,TIOP 2.2.2/08/2F sürg?sségi ellátás fejlesztése - SO1 és SO2 pályázatban,,,,,,,,,,,,,,,,
HU10373455,HU11861689,5,551,0.5058653,0,1,0,0,2,6,23,1,6,1,1,3,PARKING Szervez?,,,,,,,,,,,,,,,,,,,,,,,,
HU735605,HU11582395,309,535,0.4411503,0,0,0,0,5,1,0,4,1,0,9,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,1,71000000-8,1,1,HU311,NA,A Barlangfürd? b?vítés engedélyezési és kiviteli terveinek elkészítése és tervez?i m?vezetés,NA,no contrac,0,BODONYI Építész Korlátolt Felel?sség? Társaság,HU311,hungary,24-Aug-12,2012,44937.5,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU14605749,HU20079743,36,893,0.5000272,253,15,138,35,2,9,0,5,23,0,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,1,71245000-7,2,0,HU,1,Közm?kiváltások tervezése útfelújítási munkák elkészült kiviteli terveihez Tájékoztató az eredményr?l,NA,no contrac,0,UMTEL IPARI ÉS KERESKEDELMI BT,HU231,hungary,2-Mar-12,2012,4527.6,no call for tenders published,open,price plus quality,other/private ,other,missing,architectural
HU735715,HU12293005,315,596,0.5015393,0,0,0,0,0,0,0,0,0,0,0,0,Budapest F?város VIII. Kerület Józsefvárosi Önkorm,HU101,1,71245000-7,1,1,HU101,1,JVÖ-Horányszky-nemzeti tájékoztató,NA,no contrac,0,Rév8 Józsefvárosi Rehabilitációs és Városfejlesztés,HU101,hungary,25-Feb-11,2011,46405.44,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU12006003,HU12371260,16,603,0.5036272,0,3,0,0,2,3,0,2,0,0,0,1,F?városi Ingatlankezel? M?szaki Vállalkozói Zártkö,HU101,1,71410000-5,1,0,HU101,0,Budapest Új Városfejlesztési Koncepció elkészítésében való közrem?ködés közbeszerzési eljárásban tájékoztató az eljárás eredményér?l.,157,no contrac,0,URBAN-LIS STÚDIÓ Településrendezési és Építészeti,HU101,hungary,19-Sep-11,2011,4677.25,no call for tenders published,open,lowest price,other/private ,other,missing,architectural
HU726906,HU12740253,189,641,0.4377215,0,0,0,0,0,0,0,0,0,0,0,0,Hódmez?vásárhely Megyei Jogú Város Önkormányzat,HU333,1,71240000-2,1,1,HU333,NA,A Szabadság tér Szociális Városrehabilitációja Hódmez?vásárhelyen c. projekthez kapcsolódó kiviteli tervek készítése,NA,no contrac,0,ARCHUS 2001 Tervezési Kft,HU333,hungary,4-Jul-12,2012,4718.25,no call for tenders published,negotiation,lowest price,regional/local ,general public services,500<x,architectural
HU733436,HU14038211,285,750,0.5023699,0,0,0,0,3,0,0,0,0,0,0,0,Tamási Város Önkormányzata,HU233,1,71220000-6,1,1,HU233,1,Vállalkozási szerz?dés „A tamási járóbeteg szakellátó központ fejlesztése (DDOP-3.1.3./B-2009-0003)” kapcsolódó: engedélyezési tervének m?szaki,,,,,,,,,,,,,,,,
HU733371,HU11290315,284,509,0.5320625,0,0,0,0,0,1,0,0,0,0,0,0,Tolna Város Önkormányzata,HU233,1,71220000-6,1,1,HU 23,1,DDOP 2007-4.1.1.A azonosító számú pályázathoz szükséges H?sök tere- Árpád utca rehabilitáció kiviteli tervdokumentációjának elkészítése,NA,no contrac,0,ALDOR ÉPITÉSI ÉS KERESKEDELMI KFT,,hungary,17-Oct-09,2009,48303.5,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
HU12166602,HU11383952,20,520,0.437665,0,0,1,4,0,2,0,0,1,0,0,0,F?városi Közterület-fenntartó Zártkör?en M?köd?,HU101,1,71333000-1,1,0,HU101,NA,K1066Kiviteli terv utcai edényzetmosó kialakítására,NA,no contrac,0,ART-HI-TECH-T XXI ÉPITÉSZETI,,,,,,,,,,,,
HU391502,HU12490934,114,615,0.5547644,0,0,0,0,0,0,0,0,0,0,0,0,Galgamácsa Község Önkormányzata,HU102,1,71000000-8,2,1,HU 10,1,Aszód és térsége szennyvízcsatornázása és szennyvíztisztítása tervezési feladatai,NA,no contrac,0,COMPUTERV GM. Gazdaságfejleszt? Mérnökiroda Korlátolt F,HU101,hungary,9-Mar-09,2009,491778.75,no call for tenders published,other/framework,price plus quality,regional/local ,missing,50<x<=100,architectural
HU336169,HU13245919,97,688,0.5323108,0,0,0,0,0,0,0,0,0,0,0,0,Bács-Kiskun Megyei Önkormányzat Múzeumi Szervezete,HU331,1,71351914-3,1,0,HU331,0,Régészeti leletanyag els?dleges feldolgozása.,NA,no contrac,0,ÁSATÁRS Kulturális,,,,,,,,,,,,
HU725361,HU10457726,168,388,0.5000325,0,0,0,6,0,4,0,0,0,0,0,0,Békéscsaba Megyei Jogú Város Önkormányzata,HU332,1,71240000-2,2,0,HU332,0,Eredményr?l szóló tájékoztató Békéscsaba közigazgatási területén csapadékvíz elvezetés tervezése,NA,contract m,0,DUPLEX ÉPITÖ ÉS FÖLDMÉRÖ MÉRNÖKI KFT,HU332,hungary,3-Oct-11,2011,505.5,no call for tenders published,open,price plus quality,regional/local ,general public services,100<x<=500,architectural
HU724012,HU10683967,147,433,0.5083409,0,0,0,0,0,0,0,0,0,0,0,0,Mohács Város Önkormányzata,HU231,1,71220000-6,1,1,HU231,1,Mohács-TIOP tervezés-táj.elj.eredm.,NA,no contrac,0,ARCHI LINEA ÉPITÖIPARI TERVEZÖ ÉS FÖVÁLLALKOZO KFT,HU231,hungary,29-Jan-10,2010,50604.4,no call for tenders published,other/framework,lowest price,regional/local ,general public services,500<x,architectural
HU14542130,HU23323481,35,937,0.5341345,0,1,0,0,1,0,0,1,0,0,0,0,Almási Balogh Pál Kórház Egészségügyi és Szolg�,HU311,1,71300000-1,2,0,HU311,1,Tervellen?ri szolgáltatások ellátása „Az Almási Balogh Pál Kórház infrastruktúrafejlesztése szolgáltatási feltételeinek racionalizálása érdekében (TIOP-2.2.4-09/1-2010-0008)” c. projekt,NA,no contrac,0,MQS HUNGARY KERESKEDELMI ÉS SZOLGÁLTATÓ KORLÁTOLT FELEL,HU102,hungary,7-Nov-11,2011,50627.75,no call for tenders published,open,price plus quality,established by public law,healthcare,missing,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,1,HU331,0,müszaki ellen?r 2009. 4.negyedéves tájékoztató,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,10-May-10,2010,5089.72,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU724540,HU15000217,155,835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Kecskemét Megyei Jogú Város Önkormányzata,HU331,1,71356100-9,1,0,HU331,0,m?szaki ellen?r 2010 2 negyedév,NA,no contrac,1,KECSKEMÉT MÉRNÖK KONZORCIUM KÉPVISELETÉBEN: UTIBER KÖ,HU101,hungary,15-Oct-10,2010,5139.2,no call for tenders published,open,lowest price,regional/local ,missing,100<x<=500,architectural
HU733371,HU11287052,284,508,0.5151412,0,0,0,0,0,1,0,0,0,0,0,0,Tolna Város Önkormányzata,HU233,1,71220000-6,1,1,HU 23,0,Tolnai Városháza részleges akadálymentesítése és homlokzat rekonstrukciója engedélyei tervek elkészítése,NA,no contrac,0,VÁCZIÉK ÉPITÉSZIRODÁJA KFT,HU233,hungary,17-Oct-09,2009,5169.78,no call for tenders published,other/framework,lowest price,regional/local ,general public services,100<x<=500,architectural
