Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU14108390,HU11938796,37,406,0.806262,0,78,0,0,0,1,0,12,0,0,0,0,ITD Hungary Nonprofit Közhasznú Zártkör?en M?köd?,HU101,1,79950000-8,5,1,,1,Kiállítás és kísér? rendezvények szervezése,,,,,,,,,,,,,,,,
HU14108390,HU15000189,37,670,0.770868,0,78,0,0,0,1,0,12,0,0,0,0,ITD Hungary Nonprofit Közhasznú Zártkör?en M?köd?,HU101,1,79950000-8,5,1,,1,Kiállítás és kísér? rendezvények szervezése,,,,,,,,,,,,,,,,
HU329002,HU11951735,121,408,0.5012835,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.6859481,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,27545251,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU723136,HU11274225,179,357,0.5275288,0,0,0,0,0,1,0,0,0,0,0,1,Nemzeti Nyomozó Iroda,HU101,1,79713000-5,1,0,HU 1,0,ajánlatkér? somosk?újfalui objektumának fegyveres ?rzése,,,,,,,,,,,,,,,,
HU308746,HU13210302,85,506,0.5001796,1,1,4,0,0,1,0,1,2,0,0,0,Eötvös Loránd Tudományegyetem,HU101,1,79530000-8,2,0,HU101,0,"Tájékoztató az eljárás eredményér?l ELTE Egyetemi Könyvtár részére fordítási szolgáltatások"" tárgyban""",NA,no contrac,0,APT HUNGÁRIA Gazdasági Szolgáltató Korlátolt Felel?ss�,HU101,hungary,27-Apr-12,2012,27377572,no call for tenders published,open,price plus quality,national ,education,500<x,business services: law
HU10901232,HU14300987,10,597,0.5443376,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,27366592,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU329002,HU11951735,121,408,0.5614731,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU18089996,HU12376447,50,440,0.5794981,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU2,1,Tájékoztató a Sensation Kommunikációs Ügynökség Kft.-vel Ajánlatkér? által megkötött vállalkozási szerz?dés  -  mint keretmegállapodás  -  alapján 2010. III. negyedévében kötött egyedi,NA,no contrac,0,SENSATION KOMMUNIKÁCIÓS Ügynökség Korlátolt Felel?ss�,HU101,hungary,6-Dec-10,2010,26844534,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU10901232,HU14300987,10,597,0.5441947,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,26452397,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU735803,HU12540400,251,454,0.03502,1,0,0,2,0,0,1,0,0,0,0,0,Budapest F?város XVII. Kerület Rákosmente Önkormán,HU101,2,79416000-3,1,1,HU101,0,Kommunikáció Rákosmentén,217,contract m,0,GO! Creatives Reklám és Szolgáltató Korlátolt Felel?ss,HU101,hungary,27-Sep-10,2010,26293704,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU735649,HU12988756,242,494,0.0836584,0,0,0,1,0,0,0,0,0,1,0,0,Budapest I. Kerület Budavári Önkormányzat,HU101,5,79710000-4,1,0,HU101,0,Budapest I. kerület,,,,,,,,,,,,,,,,
HU10901232,HU64646026,10,819,0.544157,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,Husztek Jánosné,HU311,hungary,23-Dec-09,2009,26216833,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU443502,HU18818352,147,723,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Tivadar Község Önkormányzata,HU323,2,79821000-5,1,1,HU323,1,Természetvédelmi-Turisztikai kiadványok,NA,no contrac,0,A TERMÉSZET FELFEDEZÉSE KÖZHASZNÚ ALAPITVÁNY,HU323,hungary,1-Feb-12,2012,26032973,no call for tenders published,open,lowest price,regional/local ,general public services,<=10,business services: law
HU10901232,HU14072424,10,576,0.6856683,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,26001319,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU22941156,10,766,0.6856973,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,MEDVÉNÉ BARANYAY IBOLYA EGYÉNI CÉG,HU311,hungary,23-Dec-09,2009,25950798,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6856522,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,25674388,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU14542130,HU13589594,43,530,0.083627,0,0,0,0,0,0,0,0,0,0,0,0,Almási Balogh Pál Kórház Egészségügyi és Szolg�,HU311,3,79416200-5,1,1,HU311,0,Vállalkozási szerz?dés az „Almási Balogh Pál Kórház infrastruktúrafejlesztése szolgáltatási feltételeinek racionalizálása érdekében (TIOP-2.2.4-09/1-2010-0008)” c. projekt megvalósítás,NA,no contrac,0,InfoPrím Hungária Informatikai és Szolgáltató Korláto,HU312,hungary,27-Feb-12,2012,25642275,no call for tenders published,missing/error,lowest price,established by public law,missing,missing,business services: law
HU10901232,HU60039686,10,798,0.543922,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,Liszkócziné Szabó Magdolna,HU313,hungary,9-Nov-09,2009,25011668,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU22941156,10,766,0.6855167,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,MEDVÉNÉ BARANYAY IBOLYA EGYÉNI CÉG,HU311,hungary,23-Dec-09,2009,24860125,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU13510231,10,527,0.5439265,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,N-TEL PLUSZ Telekommunikációs,,,,,,,,,,,,
HU309271,HU12081660,92,418,0.5238166,0,3,0,0,1,3,0,2,0,0,0,0,Nemzeti Er?forrás Minisztérium,HU101,1,79970000-4,1,0,HU101,0,a Konsept-H Kft. kizárólagos joga alá tartozó,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.6854517,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,24479873,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU62444323,10,811,0.5438608,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Kratancsik Imre,HU211,hungary,23-Dec-09,2009,24434043,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.6854376,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,24397472,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14300987,10,597,0.5438536,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,24392429,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14300987,10,597,0.5438482,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,24361286,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6854224,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,24308878,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU329815,HU10375165,132,281,0.0811835,105,0,0,8,0,6,14,0,0,0,0,0,Szegedi Tudományegyetem,HU333,4,79400000-8,1,0,HU333,1,SZTE összes telephelyének 2011. évi kockázatértékelési felülvizsgálati szolgáltatás ellátása,NA,no contrac,0,ISS Facility Services Létesítménygazdálkodási Korláto,HU101,hungary,10-Aug-11,2011,24302924,call for tender published,open,lowest price,national ,education,500<x,business services: law
HU10901232,HU15560256,10,716,0.6853881,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,CSÁNYI-ZRÍNYI ÁLTALÁNOS ISKOLA,HU223,hungary,23-Dec-09,2009,24111714,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6853774,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,24050885,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14967605,10,633,0.5437888,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,CSOMAG PLUSZ Kereskedelmi és Szolgáltató Korlátolt Fele,HU311,hungary,23-Dec-09,2009,24019442,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU12311228,10,435,0.7227629,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,Postai Közrem?köd?k kiválasztása Budapesten,1461,contract m,0,AIRMIX Szolgáltató Korlátolt Felel?sség? Társaság,HU101,hungary,15-Jun-09,2009,23858533,no call for tenders published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU22941156,10,766,0.6853126,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,MEDVÉNÉ BARANYAY IBOLYA EGYÉNI CÉG,HU311,hungary,23-Dec-09,2009,23683154,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14300987,10,597,0.5437208,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Postapont Kereskedelmi és Szolgáltató Korlátolt Felel?s,HU222,hungary,23-Dec-09,2009,23634194,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU598327,HU14306880,171,598,0.0709874,3,15,18,4,1,2,2,0,6,0,0,0,Nemzeti Fejlesztési Ügynökség,HU101,4,79411100-9,1,1,HU101,NA,Gazdaságfejlesztéssel kapcsolatos tanácsadás,NA,no contrac,0,Equinox Consulting Korlátolt Felel?sség? Társaság,HU232,hungary,21-Dec-12,2012,23559375,call for tender published,open,lowest price,national ,finance,500<x,business services: law
HU735584,HU10746820,237,312,0.5001103,1,3,6,1,0,0,0,2,2,0,0,0,Debrecen Megyei Jogú Város Önkormányzata,HU321,1,79800000-2,1,0,HU321,0,„Nyomat el?állítására alkalmas eszközök kihelyezésével megvalósított teljes kör? üzemeltetés és rajzmásoló szolgáltatás beszerzése” -tájékoztató az eljárás eredményér?l,NA,no contrac,0,UNICOMP INFORMATIKAI KORLÁTOLT FELEL?SSÉG? TÁRSASÁG,HU211,hungary,22-Aug-11,2011,23434785,no call for tenders published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU12283226,HU50594160,25,785,0.5096371,0,28,0,0,0,1,0,7,0,0,0,0,MTI Magyar Távirati Iroda Zártkör?en M?köd? Részv�,HU101,1,79963000-2,1,0,HU101,0,Az MTI történelmi fotóarchívuma egy részének értékment? és széles kör? felhasználást el?segít? digitalizálása (NKA) #2,NA,no contrac,0,ERDEI KATALIN,HU102,hungary,5-Mar-10,2010,23196244,no call for tenders published,other/framework,lowest price,national ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6852245,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,23192516,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU60035170,10,796,0.6852197,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,Horváthné Vécsi Ildikó,HU311,hungary,23-Dec-09,2009,23165845,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6851761,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,23130144,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU309271,HU21126161,92,736,0.5233244,0,3,0,0,1,3,0,2,0,0,0,0,Nemzeti Er?forrás Minisztérium,HU101,1,79970000-4,1,0,HU101,0,a Siker X Bt. kizárólagos joga alá tartozó,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.5436174,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,23060511,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU65100225,10,820,0.7224354,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,Postai Közrem?köd?k kiválasztása Baranya megye településein,1461,contract m,0,Romsicsné Paulics Irma,HU231,hungary,15-Jun-09,2009,22848415,no call for tenders published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10356113,HU15000049,4,641,0.1192793,55,0,11,0,0,2,10,0,1,0,0,0,Magyar Turizmus Zártkör?en M?köd? Részvénytársas�,HU101,2,79956000-0,2,0,HU101,0,Magyar Turizmus Zrt. - Utazás 2012 kiálítás - Tájékoztató az eljárás eredményér?l,732,no contrac,1,AVIA Expo Kft. – Octosys Kft. – KAVI-ART Kft. közös a,HU101,hungary,13-Feb-12,2012,22762027,call for tender published,open,price plus quality,established by public law,other,missing,business services: law
HU735627,HU14163650,240,583,0.0701117,3,0,0,1,0,0,2,0,0,0,0,0,Szeged Megyei Jogú Város Önkormányzat,HU333,3,79416000-3,1,1,HU333,NA,Szeged elektromos tömegközlekedés fejlesztése projekt megvalósítás keretében PR és marketingkommunikációs szolgáltatások nyújtása,186,no contrac,0,MEDIA FACTORY Korlátolt Felel?sség? Társaság,HU101,hungary,2-Jul-12,2012,22679055,call for tender published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU10893850,HU15000101,9,652,0.5731773,0,0,0,0,0,0,0,0,0,0,0,0,F?városi Csatornázási M?vek Zártkör?en M?köd? Ré,HU101,1,79999200-5,4,0,HU101,0,A f?városi lakossági ügyfélkör adatainak nyilvántartása,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.5435087,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,22472393,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6850273,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,22326306,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14259386,10,591,0.5434732,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Gy?r-Moson-Sopron megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,22283694,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU60057084,10,801,0.6850512,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,Módiné Farkas Andrea,HU311,hungary,23-Dec-09,2009,22256522,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.5434401,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,22108629,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6849755,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,22053111,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6849692,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,22019692,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU65135622,10,821,0.5904056,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,9,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,Tajti Gáborné,HU313,hungary,29-Jul-10,2010,21987339,call for tender published,missing/error,price plus quality,established by public law,general public services,missing,business services: law
HU327888,HU11933832,117,405,0.0774726,0,3,3,0,0,0,0,0,3,0,0,0,Országos Rehabilitációs És Szociális Szakért?i In,HU101,3,79713000-5,1,0,,NA,?rz?-véd? szolgáltatás,,,,,,,,,,,,,,,,
HU10901232,HU14259386,10,591,0.5434024,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,4,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Alba-Posta Kereskedelmi és Szolgáltató Korlátolt Felel?,HU211,hungary,23-Dec-09,2009,21911651,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU18089996,HU15000356,50,701,0.5649816,0,6,0,0,2,2,0,3,0,0,0,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,0,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Kommunikációs Ügynökség Kft. (névváltozás,HU101,hungary,19-Apr-10,2010,21775886,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU10901232,HU13510231,10,527,0.5433696,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,2,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Borsod-Abaúj-zemplén megyében,1461,contract m,0,N-TEL PLUSZ Telekommunikációs,,,,,,,,,,,,
HU10901232,HU22576545,10,758,0.7172708,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Pest megye területén,1461,contract m,0,Inno-Mail Betéti Társaság,HU101,hungary,11-Sep-09,2009,21734875,no call for tenders published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU62444323,10,811,0.5433564,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,3,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Komárom-Esztergom megyében,1461,contract m,0,Kratancsik Imre,HU211,hungary,23-Dec-09,2009,21673071,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU15000388,10,706,0.6848774,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,Tajti Gáborné,HU313,hungary,9-Nov-09,2009,21544588,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU329002,HU11951735,121,408,0.5576831,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU10901232,HU14072424,10,576,0.6848924,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,21431661,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.6848338,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Nógrád megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,9-Nov-09,2009,21322051,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14072424,10,576,0.684852,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,postai közrem?köd?k kiválasztása Zala megye településein,1461,contract m,0,SZAVANNA gH INVEST Szolgáltató Korlátolt Felel?sség? T�,HU323,hungary,23-Dec-09,2009,21227133,call for tender published,negotiation,price plus quality,other/private ,missing,missing,business services: law
HU10901232,HU14275263,10,593,0.7218274,0,3916,89,0,0,3,0,88,1,0,0,0,Magyar Posta Zártkör?en M?köd? Részvénytársaság,HU101,1,79996000-2,7,0,HU,0,Postai Közrem?köd?k kiválasztása Baranya megye településein,1461,contract m,0,AURUSZ HILL Pénzügyi Tanácsadó Korlátolt Felel?sség?,HU323,hungary,15-Jun-09,2009,21085599,no call for tenders published,negotiation,price plus quality,other/private ,missing,missing,business services: law
